Z  z1         4.0        4.1        4.2        4.3        4.4        4.5        4.6        4.7        4.8        4.9        5.0        5.1        5.2        5.3        5.4        5.5        5.6        5.7        5.8        5.9        6.0        6.1        6.2        6.3        6.4        6.5        6.6        6.7        6.8        6.9        7.0        7.1        7.2        7.3        7.4        7.5        7.6        7.7        7.8        7.9        8.0        8.1        8.2        8.3        8.4        8.5        8.6        8.7        8.8        8.9        9.0
26  6 -22.428796 -22.416878 -22.417638 -22.427541 -22.440181 -22.389944 -21.998233 -21.335830 -20.716615 -20.194997 -19.748857 -19.356193 -19.009610 -18.710722 -18.458545 -18.252578 -18.088236 -17.959524 -17.856256 -17.776486 -17.715481 -17.666628 -17.629423 -17.601330 -17.580181 -17.564916 -17.554242 -17.547135 -17.545881 -17.547141 -17.550363 -17.559449 -17.569973 -17.581610 -17.598618 -17.616434 -17.634781 -17.653492 -17.675761 -17.698206 -17.720727 -17.745029 -17.769379 -17.793734 -17.816995 -17.840274 -17.863556 -17.886750 -17.903420 -17.919907 -17.936195
26  7 -21.732569 -21.727450 -21.734289 -21.749947 -21.772077 -21.798853 -21.827641 -21.834384 -21.637912 -21.051125 -20.371682 -19.777273 -19.286091 -18.887937 -18.566285 -18.310986 -18.110832 -17.955965 -17.833475 -17.740557 -17.671294 -17.617249 -17.577950 -17.550153 -17.529662 -17.516224 -17.508203 -17.504292 -17.505144 -17.508669 -17.514226 -17.524632 -17.536429 -17.549271 -17.566867 -17.585197 -17.603990 -17.623079 -17.645551 -17.668153 -17.690790 -17.714866 -17.738962 -17.763038 -17.785579 -17.808123 -17.830658 -17.853083 -17.867982 -17.882740 -17.897341
26  8 -21.544104 -21.533768 -21.536819 -21.549913 -21.570553 -21.596785 -21.624693 -21.609585 -21.310128 -20.670088 -20.028076 -19.485989 -19.043307 -18.686083 -18.399995 -18.172150 -17.991627 -17.849435 -17.737999 -17.651275 -17.584311 -17.533211 -17.495040 -17.467308 -17.448268 -17.436038 -17.429284 -17.426972 -17.429605 -17.435422 -17.443896 -17.456269 -17.470716 -17.486930 -17.506532 -17.527555 -17.549740 -17.572884 -17.598411 -17.624669 -17.651519 -17.679781 -17.708541 -17.737712 -17.767957 -17.798606 -17.829589 -17.860841 -17.891652 -17.922645 -17.953767
26  9 -21.151483 -21.152131 -21.164081 -21.184459 -21.211151 -21.242560 -21.276730 -21.296705 -21.169472 -20.682608 -20.067357 -19.523381 -19.077210 -18.717864 -18.430676 -18.201993 -18.020129 -17.875675 -17.761379 -17.671692 -17.602318 -17.549703 -17.510829 -17.483490 -17.465806 -17.455821 -17.451870 -17.452715 -17.457807 -17.466591 -17.478679 -17.494021 -17.511982 -17.532358 -17.554432 -17.577888 -17.602854 -17.628389 -17.654952 -17.682329 -17.709923 -17.738072 -17.766449 -17.794988 -17.824197 -17.853343 -17.880429 -17.907550 -17.934976 -17.962375 -17.989698
26 10 -21.333301 -21.386297 -21.439664 -21.492727 -21.545024 -21.593975 -21.608592 -21.435166 -20.968491 -20.412796 -19.890202 -19.425413 -19.026015 -18.693568 -18.423277 -18.207388 -18.037018 -17.903893 -17.800909 -17.721533 -17.660268 -17.613480 -17.579908 -17.558308 -17.547063 -17.544842 -17.550327 -17.562358 -17.580068 -17.602341 -17.628328 -17.657779 -17.688869 -17.720658 -17.753579 -17.786304 -17.818532 -17.850071 -17.881993 -17.913201 -17.943670 -17.974153 -18.004128 -18.033617 -18.063174 -18.092547 -18.121746 -18.150792 -18.178705 -18.206554 -18.234324
26 11 -21.038410 -21.040019 -21.052626 -21.073355 -21.100005 -21.130005 -21.150719 -21.092979 -20.821610 -20.369412 -19.883825 -19.433220 -19.040834 -18.713513 -18.447963 -18.236306 -18.069210 -17.937895 -17.834983 -17.755130 -17.694397 -17.649335 -17.617906 -17.597992 -17.586740 -17.582682 -17.584280 -17.590313 -17.599854 -17.612059 -17.626358 -17.643335 -17.661736 -17.681289 -17.703379 -17.726278 -17.749745 -17.773575 -17.799204 -17.825022 -17.850919 -17.877601 -17.904373 -17.931161 -17.957657 -17.984253 -18.010900 -18.037508 -18.060695 -18.083762 -18.106648
26 12 -20.791996 -20.804370 -20.825584 -20.853264 -20.885575 -20.918879 -20.925776 -20.784005 -20.398444 -19.928952 -19.496581 -19.123918 -18.809568 -18.549007 -18.336962 -18.167064 -18.032822 -17.928039 -17.846598 -17.782794 -17.732142 -17.691849 -17.661400 -17.640260 -17.626992 -17.621000 -17.620951 -17.625717 -17.634193 -17.645630 -17.659304 -17.675465 -17.693187 -17.712210 -17.733708 -17.756211 -17.779441 -17.803147 -17.828668 -17.854440 -17.880299 -17.907057 -17.933875 -17.960693 -17.987410 -18.014164 -18.040901 -18.067539 -18.091067 -18.114399 -18.137458
26 13 -20.001973 -20.076793 -20.145714 -20.201780 -20.227085 -20.198827 -20.112682 -19.984334 -19.818362 -19.598566 -19.323869 -19.027259 -18.747229 -18.505256 -18.307335 -18.151400 -18.031528 -17.940540 -17.871078 -17.817250 -17.775865 -17.745399 -17.725906 -17.717688 -17.720528 -17.733915 -17.755142 -17.781199 -17.809789 -17.838721 -17.866673 -17.894257 -17.919786 -17.943114 -17.966838 -17.988834 -18.009323 -18.028531 -18.049256 -18.069202 -18.088472 -18.108606 -18.128450 -18.148048 -18.167516 -18.187065 -18.206686 -18.226315 -18.241800 -18.257375 -18.273010
26 14 -21.409577 -21.402104 -21.407632 -21.422932 -21.445028 -21.463222 -21.403908 -21.072990 -20.521170 -19.972078 -19.498303 -19.105528 -18.786408 -18.531390 -18.330899 -18.175843 -18.058162 -17.970357 -17.905715 -17.858555 -17.824528 -17.800369 -17.784135 -17.774461 -17.769817 -17.769659 -17.773273 -17.780087 -17.789307 -17.800821 -17.814328 -17.829945 -17.847043 -17.865343 -17.885753 -17.906943 -17.928587 -17.950409 -17.973824 -17.997206 -18.020412 -18.044508 -18.068463 -18.092205 -18.116039 -18.139871 -18.163568 -18.187070 -18.207491 -18.227647 -18.247518
26 15 -20.942090 -20.955709 -20.978018 -21.006670 -21.039330 -21.064945 -21.010414 -20.704542 -20.200806 -19.699966 -19.272830 -18.925822 -18.650381 -18.435134 -18.269154 -18.142966 -18.048825 -17.979971 -17.930679 -17.896142 -17.872480 -17.856925 -17.847543 -17.843021 -17.842354 -17.844764 -17.849646 -17.856449 -17.864796 -17.874366 -17.884952 -17.896966 -17.909747 -17.923277 -17.938925 -17.955472 -17.972721 -17.990477 -18.011104 -18.032253 -18.053751 -18.077498 -18.101556 -18.125808 -18.152569 -18.179606 -18.206775 -18.234011 -18.261519 -18.288948 -18.316253
26 16 -21.392255 -21.385827 -21.392211 -21.408221 -21.430498 -21.425621 -21.103970 -20.331813 -20.262709 -19.744731 -19.333764 -19.014769 -18.768787 -18.581581 -18.440821 -18.335640 -18.259126 -18.205278 -18.165580 -18.138405 -18.120557 -18.109524 -18.099252 -18.091570 -18.084735 -18.073599 -18.059991 -18.044315 -18.024236 -18.003657 -17.984004 -17.966828 -17.950575 -17.936615 -17.927592 -17.921500 -17.917625 -17.915508 -17.920093 -17.926224 -17.933432 -17.944938 -17.958464 -17.972682 -17.991088 -18.011030 -18.031458 -18.052100 -18.083507 -18.113530 -18.141535
26 17 -19.178000 -19.240980 -19.305656 -19.370494 -19.435350 -19.502101 -19.568997 -19.635837 -19.705203 -19.774736 -19.844171 -19.913486 -19.986079 -20.058711 -20.131075 -20.206546 -20.279591 -20.318382 -20.337812 -20.283051 -20.136878 -19.895578 -19.602772 -19.288734 -18.995143 -18.751824 -18.554151 -18.398976 -18.276799 -18.184615 -18.117016 -18.064648 -18.028258 -18.004110 -17.986076 -17.975282 -17.969941 -17.968797 -17.971280 -17.976272 -17.982883 -18.004719 -18.023662 -18.040603 -18.061010 -18.080830 -18.100284 -18.119703 -18.143469 -18.167270 -18.191113
26 18 -18.407159 -18.462995 -18.519972 -18.578991 -18.637855 -18.696685 -18.754822 -18.810765 -18.864978 -18.918595 -18.968388 -19.013783 -19.058190 -19.106322 -19.150825 -19.187443 -19.210116 -19.213095 -19.201550 -19.176560 -19.140509 -19.093280 -19.025782 -18.925191 -18.791538 -18.648939 -18.515939 -18.395238 -18.298263 -18.220745 -18.160232 -18.115824 -18.086057 -18.063625 -18.049642 -18.042705 -18.039774 -18.041021 -18.045656 -18.053829 -18.063844 -18.091875 -18.114564 -18.136090 -18.156527 -18.175835 -18.196605 -18.217423 -18.238906 -18.262797 -18.287056
26 19 -18.186466 -18.241073 -18.294845 -18.350975 -18.407335 -18.463473 -18.522922 -18.581828 -18.639515 -18.696800 -18.751144 -18.801405 -18.846694 -18.889976 -18.927496 -18.953767 -18.967059 -18.964044 -18.945612 -18.920733 -18.891471 -18.861862 -18.829101 -18.778415 -18.704569 -18.609227 -18.513874 -18.417762 -18.331349 -18.263762 -18.207378 -18.164697 -18.134741 -18.114360 -18.099829 -18.091999 -18.089180 -18.090281 -18.094350 -18.101624 -18.110878 -18.136545 -18.157984 -18.177624 -18.197472 -18.216284 -18.235656 -18.256290 -18.277771 -18.300302 -18.324474
26 20 -18.068594 -18.086311 -18.096822 -18.111404 -18.139347 -18.165199 -18.197795 -18.240540 -18.280963 -18.325550 -18.377297 -18.426261 -18.471649 -18.515108 -18.570317 -18.609958 -18.639433 -18.659457 -18.668418 -18.669523 -18.664037 -18.659241 -18.653324 -18.637720 -18.602213 -18.550529 -18.488380 -18.422646 -18.355940 -18.299132 -18.253587 -18.216918 -18.191659 -18.173753 -18.161618 -18.155572 -18.154646 -18.156573 -18.161599 -18.169715 -18.180592 -18.208643 -18.232269 -18.252726 -18.274363 -18.294808 -18.314524 -18.333850 -18.354205 -18.376272 -18.400088
26 21 -17.592634 -17.615692 -17.636068 -17.652886 -17.693990 -17.734682 -17.774578 -17.839663 -17.904571 -17.968572 -18.050618 -18.132128 -18.212134 -18.289639 -18.364248 -18.431281 -18.487051 -18.528591 -18.557141 -18.575152 -18.580746 -18.584654 -18.589021 -18.592357 -18.578573 -18.554306 -18.516640 -18.471874 -18.421310 -18.372219 -18.331797 -18.298074 -18.272470 -18.254844 -18.242698 -18.235783 -18.233142 -18.234510 -18.238347 -18.245132 -18.255058 -18.282800 -18.305502 -18.324471 -18.344259 -18.362540 -18.379856 -18.398919 -18.417842 -18.436977 -18.457880
26 22 -16.983809 -17.085081 -17.186031 -17.286633 -17.392877 -17.503143 -17.612431 -17.715885 -17.813891 -17.909874 -17.999405 -18.083481 -18.165136 -18.243335 -18.311301 -18.367727 -18.413075 -18.448321 -18.473527 -18.489541 -18.501878 -18.511210 -18.521489 -18.532749 -18.536712 -18.529635 -18.513427 -18.489447 -18.458043 -18.423961 -18.394832 -18.369040 -18.348561 -18.334157 -18.325867 -18.320084 -18.317901 -18.318935 -18.322504 -18.328249 -18.335543 -18.354695 -18.371162 -18.385686 -18.399489 -18.414584 -18.429179 -18.443821 -18.461284 -18.476813 -18.492154
26 23 -17.749025 -17.797563 -17.845116 -17.891533 -17.938075 -17.989800 -18.038012 -18.082101 -18.124363 -18.163236 -18.200434 -18.248560 -18.294605 -18.337084 -18.374950 -18.411373 -18.436423 -18.452958 -18.472344 -18.484147 -18.495362 -18.510744 -18.526339 -18.543560 -18.560542 -18.570192 -18.573425 -18.568714 -18.556371 -18.538195 -18.519236 -18.502652 -18.488157 -18.477959 -18.471564 -18.469327 -18.468975 -18.471453 -18.475719 -18.481762 -18.488091 -18.498729 -18.508309 -18.516743 -18.524014 -18.533042 -18.542348 -18.551555 -18.560127 -18.569312 -18.578093
26 24 -17.934242 -17.978287 -18.015066 -18.031287 -18.016067 -18.026522 -18.047561 -18.063204 -18.099088 -18.141082 -18.181099 -18.228555 -18.274924 -18.317042 -18.353729 -18.397086 -18.437998 -18.474078 -18.517954 -18.561083 -18.600686 -18.642025 -18.681906 -18.720594 -18.757029 -18.783651 -18.800527 -18.807468 -18.805751 -18.795613 -18.781969 -18.769292 -18.755155 -18.741961 -18.729650 -18.717242 -18.702512 -18.687718 -18.673461 -18.659892 -18.647357 -18.638481 -18.632041 -18.626874 -18.625141 -18.625972 -18.629317 -18.633994 -18.643273 -18.654843 -18.668583
26 25 -17.568187 -17.642875 -17.715578 -17.786187 -17.855267 -17.924268 -17.993901 -18.062730 -18.132059 -18.202383 -18.272244 -18.342930 -18.415180 -18.486874 -18.558055 -18.630417 -18.704576 -18.778021 -18.852417 -18.928355 -18.999706 -19.074173 -19.149794 -19.223365 -19.294659 -19.365369 -19.435682 -19.502022 -19.564869 -19.621973 -19.664750 -19.685477 -19.675846 -19.631743 -19.561699 -19.481247 -19.401854 -19.329263 -19.267182 -19.215494 -19.173460 -19.140175 -19.114278 -19.093682 -19.077317 -19.064980 -19.058003 -19.054029 -19.053094 -19.056845 -19.065228
26 26 -17.151965 -17.215721 -17.279364 -17.342075 -17.404036 -17.465404 -17.526993 -17.588012 -17.648808 -17.710354 -17.771636 -17.832673 -17.894858 -17.956764 -18.018428 -18.079955 -18.143306 -18.206337 -18.269148 -18.333850 -18.397116 -18.460702 -18.527248 -18.592965 -18.657820 -18.721979 -18.789813 -18.856158 -18.920944 -18.987814 -19.050591 -19.105959 -19.158765 -19.198637 -19.222521 -19.229998 -19.238133 -19.236390 -19.229040 -19.222215 -19.211859 -19.201436 -19.192714 -19.183801 -19.175510 -19.168388 -19.164458 -19.162600 -19.163129 -19.166252 -19.174053
